0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+03
0.000000000000000000e+00,2.500000000000000000e+05,-4.000000000000000000e+03
1.300000000000000000e+05,0.000000000000000000e+00,-6.000000000000000000e+04
1.300000000000000000e+05,2.500000000000000000e+05,-6.000000000000000000e+04
0.000000000000000000e+00,1.999999999999690090e+03,-4.000000000000000000e+03
0.000000000000000000e+00,3.999999999999381089e+03,-4.000000000000000000e+03
0.000000000000000000e+00,5.999999999999057763e+03,-4.000000000000000000e+03
0.000000000000000000e+00,7.999999999998567546e+03,-4.000000000000000000e+03
0.000000000000000000e+00,9.999999999998097337e+03,-4.000000000000000000e+03
0.000000000000000000e+00,1.199999999999778993e+04,-4.000000000000000000e+03
0.000000000000000000e+00,1.399999999999754073e+04,-4.000000000000000000e+03
0.000000000000000000e+00,1.599999999999758984e+04,-4.000000000000000000e+03
0.000000000000000000e+00,1.799999999999756983e+04,-4.000000000000000000e+03
0.000000000000000000e+00,1.999999999999726060e+04,-4.000000000000000000e+03
0.000000000000000000e+00,2.199999999999695137e+04,-4.000000000000000000e+03
0.000000000000000000e+00,2.399999999999663851e+04,-4.000000000000000000e+03
0.000000000000000000e+00,2.599999999999632928e+04,-4.000000000000000000e+03
0.000000000000000000e+00,2.799999999999602005e+04,-4.000000000000000000e+03
0.000000000000000000e+00,2.999999999999544889e+04,-4.000000000000000000e+03
0.000000000000000000e+00,3.199999999999441934e+04,-4.000000000000000000e+03
0.000000000000000000e+00,3.399999999999366992e+04,-4.000000000000000000e+03
0.000000000000000000e+00,3.599999999999335705e+04,-4.000000000000000000e+03
0.000000000000000000e+00,3.799999999999305146e+04,-4.000000000000000000e+03
0.000000000000000000e+00,3.999999999999275315e+04,-4.000000000000000000e+03
0.000000000000000000e+00,4.199999999999243300e+04,-4.000000000000000000e+03
0.000000000000000000e+00,4.399999999999212014e+04,-4.000000000000000000e+03
0.000000000000000000e+00,4.599999999999180727e+04,-4.000000000000000000e+03
0.000000000000000000e+00,4.799999999999150168e+04,-4.000000000000000000e+03
0.000000000000000000e+00,4.999999999999118882e+04,-4.000000000000000000e+03
0.000000000000000000e+00,5.199999999999088323e+04,-4.000000000000000000e+03
0.000000000000000000e+00,5.399999999999057036e+04,-4.000000000000000000e+03
0.000000000000000000e+00,5.599999999999025749e+04,-4.000000000000000000e+03
0.000000000000000000e+00,5.799999999998995190e+04,-4.000000000000000000e+03
0.000000000000000000e+00,5.999999999998963904e+04,-4.000000000000000000e+03
0.000000000000000000e+00,6.199999999998933345e+04,-4.000000000000000000e+03
0.000000000000000000e+00,6.399999999998902058e+04,-4.000000000000000000e+03
0.000000000000000000e+00,6.599999999998872227e+04,-4.000000000000000000e+03
0.000000000000000000e+00,6.799999999998840212e+04,-4.000000000000000000e+03
0.000000000000000000e+00,6.999999999998809653e+04,-4.000000000000000000e+03
0.000000000000000000e+00,7.199999999998779094e+04,-4.000000000000000000e+03
0.000000000000000000e+00,7.399999999998748535e+04,-4.000000000000000000e+03
0.000000000000000000e+00,7.599999999998716521e+04,-4.000000000000000000e+03
0.000000000000000000e+00,7.799999999998685962e+04,-4.000000000000000000e+03
0.000000000000000000e+00,7.999999999998655403e+04,-4.000000000000000000e+03
0.000000000000000000e+00,8.199999999998624844e+04,-4.000000000000000000e+03
0.000000000000000000e+00,8.399999999998592830e+04,-4.000000000000000000e+03
0.000000000000000000e+00,8.599999999998562271e+04,-4.000000000000000000e+03
0.000000000000000000e+00,8.799999999998531712e+04,-4.000000000000000000e+03
0.000000000000000000e+00,8.999999999998499698e+04,-4.000000000000000000e+03
0.000000000000000000e+00,9.199999999998469139e+04,-4.000000000000000000e+03
0.000000000000000000e+00,9.399999999998438579e+04,-4.000000000000000000e+03
0.000000000000000000e+00,9.599999999998406565e+04,-4.000000000000000000e+03
0.000000000000000000e+00,9.799999999998376006e+04,-4.000000000000000000e+03
0.000000000000000000e+00,9.999999999998345447e+04,-4.000000000000000000e+03
0.000000000000000000e+00,1.019999999999831052e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.039999999999827996e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.059999999999824940e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.079999999999822030e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.099999999999818974e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.119999999999816064e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.139999999999813008e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.159999999999809952e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.179999999999807042e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.199999999999802967e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.219999999999800057e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.239999999999810971e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.259999999999865977e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.279999999999965949e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.300000000000079017e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.320000000000158907e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.340000000000179862e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.360000000000176951e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.380000000000172877e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.400000000000171131e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.420000000000167929e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.440000000000163855e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.460000000000160944e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.480000000000158034e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.500000000000155123e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.520000000000151922e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.540000000000149012e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.560000000000146101e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.580000000000142027e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.600000000000139989e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.620000000000135915e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.640000000000133005e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.660000000000130094e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.680000000000126893e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.700000000000123982e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.720000000000121072e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.740000000000117871e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.760000000000114960e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.780000000000110886e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.800000000000107975e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.820000000000105065e+05,-4.000000000000000000e+03
0.000000000000000000e+00,1.840000000000101863e+05,-4.000000000000000000e+03
